ccaa_iso,fecha,num_casos
ES-CE,2021-10-29,0
ES-CL,2021-10-29,71
ES-CM,2021-10-29,50
ES-CN,2021-10-29,60
ES-CT,2021-10-29,324
ES-EX,2021-10-29,23
ES-GA,2021-10-29,36
ES-IB,2021-10-29,65
ES-MC,2021-10-29,28
ES-MD,2021-10-29,168
ES-ML,2021-10-29,1
ES-NC,2021-10-29,32
ES-PV,2021-10-29,141
ES-RI,2021-10-29,11
ES-VC,2021-10-29,152
ES-AN,2021-10-30,158
ES-AR,2021-10-30,57
ES-AS,2021-10-30,31
ES-CB,2021-10-30,24
ES-CE,2021-10-30,0
ES-CL,2021-10-30,43
ES-CM,2021-10-30,45
ES-CN,2021-10-30,64
ES-CT,2021-10-30,166
ES-EX,2021-10-30,16
ES-GA,2021-10-30,34
ES-IB,2021-10-30,66
ES-MC,2021-10-30,24
ES-MD,2021-10-30,132
ES-ML,2021-10-30,4
ES-NC,2021-10-30,52
ES-PV,2021-10-30,115
ES-RI,2021-10-30,10
ES-VC,2021-10-30,149
ES-AN,2021-10-31,233
ES-AR,2021-10-31,94
ES-AS,2021-10-31,30
ES-CB,2021-10-31,8
ES-CE,2021-10-31,0
ES-CL,2021-10-31,111
ES-CM,2021-10-31,70
ES-CN,2021-10-31,85
ES-CT,2021-10-31,457
ES-EX,2021-10-31,34
ES-GA,2021-10-31,36
ES-IB,2021-10-31,105
ES-MC,2021-10-31,85
ES-MD,2021-10-31,424
ES-ML,2021-10-31,3
ES-NC,2021-10-31,43
ES-PV,2021-10-31,188
ES-RI,2021-10-31,9
ES-VC,2021-10-31,293
ES-AN,2021-11-01,295
ES-AR,2021-11-01,126
ES-AS,2021-11-01,24
ES-CB,2021-11-01,23
ES-CE,2021-11-01,0
ES-CL,2021-11-01,128
ES-CM,2021-11-01,80
ES-CN,2021-11-01,102
ES-CT,2021-11-01,406
ES-EX,2021-11-01,17
ES-GA,2021-11-01,79
ES-IB,2021-11-01,73
ES-MC,2021-11-01,73
ES-MD,2021-11-01,456
ES-ML,2021-11-01,1
ES-NC,2021-11-01,61
ES-PV,2021-11-01,226
ES-RI,2021-11-01,22
ES-VC,2021-11-01,329
ES-AN,2021-11-02,309
ES-AR,2021-11-02,118
ES-AS,2021-11-02,39
ES-CB,2021-11-02,24
ES-CE,2021-11-02,0
ES-CL,2021-11-02,167
ES-CM,2021-11-02,86
ES-CN,2021-11-02,138
ES-CT,2021-11-02,715
ES-EX,2021-11-02,42
ES-GA,2021-11-02,86
ES-IB,2021-11-02,104
ES-MC,2021-11-02,73
ES-MD,2021-11-02,436
ES-ML,2021-11-02,1
ES-NC,2021-11-02,74
ES-PV,2021-11-02,299
ES-RI,2021-11-02,32
ES-VC,2021-11-02,348
ES-AN,2021-11-03,383
ES-AR,2021-11-03,167
ES-AS,2021-11-03,42
ES-CB,2021-11-03,16
ES-CE,2021-11-03,1
ES-CL,2021-11-03,128
ES-CM,2021-11-03,86
ES-CN,2021-11-03,136
ES-CT,2021-11-03,576
ES-EX,2021-11-03,34
ES-GA,2021-11-03,71
ES-IB,2021-11-03,81
ES-MC,2021-11-03,78
ES-MD,2021-11-03,495
ES-ML,2021-11-03,3
ES-NC,2021-11-03,82
ES-PV,2021-11-03,221
ES-RI,2021-11-03,23
ES-VC,2021-11-03,380
ES-AN,2021-11-04,252
ES-AR,2021-11-04,81
ES-AS,2021-11-04,20
ES-CB,2021-11-04,31
ES-CE,2021-11-04,0
ES-CL,2021-11-04,99
ES-CM,2021-11-04,71
ES-CN,2021-11-04,106
ES-CT,2021-11-04,389
ES-EX,2021-11-04,34
ES-GA,2021-11-04,71
ES-IB,2021-11-04,50
ES-MC,2021-11-04,63
ES-MD,2021-11-04,187
ES-ML,2021-11-04,0
ES-NC,2021-11-04,73
ES-PV,2021-11-04,160
ES-RI,2021-11-04,18
ES-VC,2021-11-04,239
ES-AN,2021-11-05,173
ES-AR,2021-11-05,67
ES-AS,2021-11-05,14
ES-CB,2021-11-05,16
ES-CE,2021-11-05,0
ES-CL,2021-11-05,65
ES-CM,2021-11-05,59
ES-CN,2021-11-05,89
ES-CT,2021-11-05,400
ES-EX,2021-11-05,25
ES-GA,2021-11-05,71
ES-IB,2021-11-05,51
ES-MC,2021-11-05,30
ES-MD,2021-11-05,195
ES-ML,2021-11-05,0
ES-NC,2021-11-05,69
ES-PV,2021-11-05,185
ES-RI,2021-11-05,14
ES-VC,2021-11-05,232
ES-AN,2021-11-06,241
ES-AR,2021-11-06,137
ES-AS,2021-11-06,32
ES-CB,2021-11-06,27
ES-CE,2021-11-06,0
ES-CL,2021-11-06,153
ES-CM,2021-11-06,104
ES-CN,2021-11-06,166
ES-CT,2021-11-06,659
ES-EX,2021-11-06,29
ES-GA,2021-11-06,75
ES-IB,2021-11-06,117
ES-MC,2021-11-06,71
ES-MD,2021-11-06,493
ES-ML,2021-11-06,1
ES-NC,2021-11-06,79
ES-PV,2021-11-06,316
ES-RI,2021-11-06,22
ES-VC,2021-11-06,368
ES-AN,2021-11-07,270
ES-AR,2021-11-07,132
ES-AS,2021-11-07,34
ES-CB,2021-11-07,25
ES-CE,2021-11-07,0
ES-CL,2021-11-07,161
ES-CM,2021-11-07,84
ES-CN,2021-11-07,166
ES-CT,2021-11-07,587
ES-EX,2021-11-07,37
ES-GA,2021-11-07,94
ES-IB,2021-11-07,101
ES-MC,2021-11-07,99
ES-MD,2021-11-07,325
ES-ML,2021-11-07,3
ES-NC,2021-11-07,122
ES-PV,2021-11-07,285
ES-RI,2021-11-07,26
ES-VC,2021-11-07,376
ES-AN,2021-11-08,363
ES-AR,2021-11-08,149
ES-AS,2021-11-08,44
ES-CB,2021-11-08,30
ES-CE,2021-11-08,1
ES-CL,2021-11-08,196
ES-CM,2021-11-08,140
ES-CN,2021-11-08,176
ES-CT,2021-11-08,883
ES-EX,2021-11-08,38
ES-GA,2021-11-08,109
ES-IB,2021-11-08,133
ES-MC,2021-11-08,99
ES-MD,2021-11-08,550
ES-ML,2021-11-08,2
ES-NC,2021-11-08,107
ES-PV,2021-11-08,348
ES-RI,2021-11-08,36
ES-VC,2021-11-08,456
ES-AN,2021-11-09,549
ES-AR,2021-11-09,187
ES-AS,2021-11-09,39
ES-CB,2021-11-09,35
ES-CE,2021-11-09,1
ES-CL,2021-11-09,198
ES-CM,2021-11-09,105
ES-CN,2021-11-09,212
ES-CT,2021-11-09,1029
ES-EX,2021-11-09,55
ES-GA,2021-11-09,141
ES-IB,2021-11-09,184
ES-MC,2021-11-09,93
ES-MD,2021-11-09,558
ES-ML,2021-11-09,18
ES-NC,2021-11-09,126
ES-PV,2021-11-09,409
ES-RI,2021-11-09,37
ES-VC,2021-11-09,490
ES-AN,2021-11-10,458
ES-AR,2021-11-10,186
ES-AS,2021-11-10,46
ES-CB,2021-11-10,43
ES-CE,2021-11-10,0
ES-CL,2021-11-10,245
ES-CM,2021-11-10,159
ES-CN,2021-11-10,178
ES-CT,2021-11-10,938
ES-EX,2021-11-10,50
ES-GA,2021-11-10,139
ES-IB,2021-11-10,152
ES-MC,2021-11-10,161
ES-MD,2021-11-10,681
ES-ML,2021-11-10,2
ES-NC,2021-11-10,126
ES-PV,2021-11-10,434
ES-RI,2021-11-10,40
ES-VC,2021-11-10,518
ES-AN,2021-11-11,316
ES-AR,2021-11-11,129
ES-AS,2021-11-11,27
ES-CB,2021-11-11,38
ES-CE,2021-11-11,0
ES-CL,2021-11-11,140
ES-CM,2021-11-11,71
ES-CN,2021-11-11,151
ES-CT,2021-11-11,683
ES-EX,2021-11-11,40
ES-GA,2021-11-11,153
ES-IB,2021-11-11,100
ES-MC,2021-11-11,75
ES-MD,2021-11-11,237
ES-ML,2021-11-11,4
ES-NC,2021-11-11,138
ES-PV,2021-11-11,392
ES-RI,2021-11-11,30
ES-VC,2021-11-11,421
ES-AN,2021-11-12,304
ES-AR,2021-11-12,85
ES-AS,2021-11-12,45
ES-CB,2021-11-12,35
ES-CE,2021-11-12,10
ES-CL,2021-11-12,129
ES-CM,2021-11-12,110
ES-CN,2021-11-12,155
ES-CT,2021-11-12,559
ES-EX,2021-11-12,28
ES-GA,2021-11-12,126
ES-IB,2021-11-12,123
ES-MC,2021-11-12,86
ES-MD,2021-11-12,256
ES-ML,2021-11-12,7
ES-NC,2021-11-12,140
ES-PV,2021-11-12,312
ES-RI,2021-11-12,14
ES-VC,2021-11-12,300
ES-AN,2021-11-13,405
ES-AR,2021-11-13,201
ES-AS,2021-11-13,46
ES-CB,2021-11-13,30
ES-CE,2021-11-13,7
ES-CL,2021-11-13,247
ES-CM,2021-11-13,136
ES-CN,2021-11-13,203
ES-CT,2021-11-13,1152
ES-EX,2021-11-13,56
ES-GA,2021-11-13,142
ES-IB,2021-11-13,221
ES-MC,2021-11-13,150
ES-MD,2021-11-13,645
ES-ML,2021-11-13,6
ES-NC,2021-11-13,202
ES-PV,2021-11-13,416
ES-RI,2021-11-13,44
ES-VC,2021-11-13,576
ES-AN,2021-11-14,542
ES-AR,2021-11-14,211
ES-AS,2021-11-14,46
ES-CB,2021-11-14,34
ES-CE,2021-11-14,3
ES-CL,2021-11-14,297
ES-CM,2021-11-14,109
ES-CN,2021-11-14,254
ES-CT,2021-11-14,1061
ES-EX,2021-11-14,35
ES-GA,2021-11-14,220
ES-IB,2021-11-14,187
ES-MC,2021-11-14,193
ES-MD,2021-11-14,658
ES-ML,2021-11-14,6
ES-NC,2021-11-14,159
ES-PV,2021-11-14,491
ES-RI,2021-11-14,38
ES-VC,2021-11-14,604
ES-AN,2021-11-15,614
ES-AR,2021-11-15,264
ES-AS,2021-11-15,84
ES-CB,2021-11-15,46
ES-CE,2021-11-15,7
ES-CL,2021-11-15,335
ES-CM,2021-11-15,184
ES-CN,2021-11-15,264
ES-CT,2021-11-15,1452
ES-EX,2021-11-15,75
ES-GA,2021-11-15,260
ES-IB,2021-11-15,206
ES-MC,2021-11-15,202
ES-MD,2021-11-15,769
ES-ML,2021-11-15,9
ES-NC,2021-11-15,250
ES-PV,2021-11-15,666
ES-RI,2021-11-15,35
ES-VC,2021-11-15,678
ES-AN,2021-11-16,729
ES-AR,2021-11-16,269
ES-AS,2021-11-16,84
ES-CB,2021-11-16,49
ES-CE,2021-11-16,1
ES-CL,2021-11-16,422
ES-CM,2021-11-16,172
ES-CN,2021-11-16,275
ES-CT,2021-11-16,1387
ES-EX,2021-11-16,61
ES-GA,2021-11-16,237
ES-IB,2021-11-16,196
ES-MC,2021-11-16,248
ES-MD,2021-11-16,732
ES-ML,2021-11-16,11
ES-NC,2021-11-16,258
ES-PV,2021-11-16,622
ES-RI,2021-11-16,65
ES-VC,2021-11-16,741
ES-AN,2021-11-17,622
ES-AR,2021-11-17,310
ES-AS,2021-11-17,117
ES-CB,2021-11-17,65
ES-CE,2021-11-17,4
ES-CL,2021-11-17,555
ES-CM,2021-11-17,190
ES-CN,2021-11-17,274
ES-CT,2021-11-17,1253
ES-EX,2021-11-17,76
ES-GA,2021-11-17,339
ES-IB,2021-11-17,221
ES-MC,2021-11-17,263
ES-MD,2021-11-17,891
ES-ML,2021-11-17,5
ES-NC,2021-11-17,227
ES-PV,2021-11-17,640
ES-RI,2021-11-17,55
ES-VC,2021-11-17,818
ES-AN,2021-11-18,581
ES-AR,2021-11-18,263
ES-AS,2021-11-18,84
ES-CB,2021-11-18,58
ES-CE,2021-11-18,9
ES-CL,2021-11-18,272
ES-CM,2021-11-18,146
ES-CN,2021-11-18,265
ES-CT,2021-11-18,1171
ES-EX,2021-11-18,36
ES-GA,2021-11-18,320
ES-IB,2021-11-18,133
ES-MC,2021-11-18,178
ES-MD,2021-11-18,329
ES-ML,2021-11-18,1
ES-NC,2021-11-18,246
ES-PV,2021-11-18,598
ES-RI,2021-11-18,41
ES-VC,2021-11-18,582
ES-AN,2021-11-19,432
ES-AR,2021-11-19,157
ES-AS,2021-11-19,67
ES-CB,2021-11-19,65
ES-CE,2021-11-19,5
ES-CL,2021-11-19,267
ES-CM,2021-11-19,125
ES-CN,2021-11-19,191
ES-CT,2021-11-19,1209
ES-EX,2021-11-19,49
ES-GA,2021-11-19,271
ES-IB,2021-11-19,145
ES-MC,2021-11-19,128
ES-MD,2021-11-19,389
ES-ML,2021-11-19,7
ES-NC,2021-11-19,200
ES-PV,2021-11-19,496
ES-RI,2021-11-19,24
ES-VC,2021-11-19,416
ES-AN,2021-11-20,629
ES-AR,2021-11-20,316
ES-AS,2021-11-20,117
ES-CB,2021-11-20,50
ES-CE,2021-11-20,7
ES-CL,2021-11-20,444
ES-CM,2021-11-20,235
ES-CN,2021-11-20,255
ES-CT,2021-11-20,1467
ES-EX,2021-11-20,57
ES-GA,2021-11-20,320
ES-IB,2021-11-20,278
ES-MC,2021-11-20,240
ES-MD,2021-11-20,774
ES-ML,2021-11-20,13
ES-NC,2021-11-20,280
ES-PV,2021-11-20,757
ES-RI,2021-11-20,61
ES-VC,2021-11-20,903
ES-AN,2021-11-21,596
ES-AR,2021-11-21,393
ES-AS,2021-11-21,126
ES-CB,2021-11-21,54
ES-CE,2021-11-21,3
ES-CL,2021-11-21,469
ES-CM,2021-11-21,253
ES-CN,2021-11-21,282
ES-CT,2021-11-21,1267
ES-EX,2021-11-21,56
ES-GA,2021-11-21,361
ES-IB,2021-11-21,276
ES-MC,2021-11-21,258
ES-MD,2021-11-21,869
ES-ML,2021-11-21,11
ES-NC,2021-11-21,262
ES-PV,2021-11-21,798
ES-RI,2021-11-21,32
ES-VC,2021-11-21,971
ES-AN,2021-11-22,822
ES-AR,2021-11-22,422
ES-AS,2021-11-22,196
ES-CB,2021-11-22,73
ES-CE,2021-11-22,4
ES-CL,2021-11-22,521
ES-CM,2021-11-22,232
ES-CN,2021-11-22,328
ES-CT,2021-11-22,1729
ES-EX,2021-11-22,73
ES-GA,2021-11-22,491
ES-IB,2021-11-22,271
ES-MC,2021-11-22,309
ES-MD,2021-11-22,910
ES-ML,2021-11-22,15
ES-NC,2021-11-22,313
ES-PV,2021-11-22,934
ES-RI,2021-11-22,43
ES-VC,2021-11-22,1136
ES-AN,2021-11-23,978
ES-AR,2021-11-23,499
ES-AS,2021-11-23,205
ES-CB,2021-11-23,84
ES-CE,2021-11-23,8
ES-CL,2021-11-23,584
ES-CM,2021-11-23,250
ES-CN,2021-11-23,351
ES-CT,2021-11-23,1900
ES-EX,2021-11-23,64
ES-GA,2021-11-23,565
ES-IB,2021-11-23,274
ES-MC,2021-11-23,300
ES-MD,2021-11-23,874
ES-ML,2021-11-23,17
ES-NC,2021-11-23,376
ES-PV,2021-11-23,1050
ES-RI,2021-11-23,74
ES-VC,2021-11-23,1107
ES-AN,2021-11-24,945
ES-AR,2021-11-24,494
ES-AS,2021-11-24,260
ES-CB,2021-11-24,89
ES-CE,2021-11-24,9
ES-CL,2021-11-24,642
ES-CM,2021-11-24,272
ES-CN,2021-11-24,292
ES-CT,2021-11-24,2168
ES-EX,2021-11-24,97
ES-GA,2021-11-24,542
ES-IB,2021-11-24,311
ES-MC,2021-11-24,346
ES-MD,2021-11-24,1135
ES-ML,2021-11-24,14
ES-NC,2021-11-24,367
ES-PV,2021-11-24,1047
ES-RI,2021-11-24,54
ES-VC,2021-11-24,1258
ES-AN,2021-11-25,729
ES-AR,2021-11-25,394
ES-AS,2021-11-25,203
ES-CB,2021-11-25,86
ES-CE,2021-11-25,5
ES-CL,2021-11-25,401
ES-CM,2021-11-25,165
ES-CN,2021-11-25,337
ES-CT,2021-11-25,1658
ES-EX,2021-11-25,78
ES-GA,2021-11-25,513
ES-IB,2021-11-25,241
ES-MC,2021-11-25,278
ES-MD,2021-11-25,432
ES-ML,2021-11-25,15
ES-NC,2021-11-25,269
ES-PV,2021-11-25,780
ES-RI,2021-11-25,27
ES-VC,2021-11-25,942
ES-AN,2021-11-26,601
ES-AR,2021-11-26,317
ES-AS,2021-11-26,133
ES-CB,2021-11-26,87
ES-CE,2021-11-26,6
ES-CL,2021-11-26,323
ES-CM,2021-11-26,159
ES-CN,2021-11-26,257
ES-CT,2021-11-26,1595
ES-EX,2021-11-26,90
ES-GA,2021-11-26,444
ES-IB,2021-11-26,244
ES-MC,2021-11-26,161
ES-MD,2021-11-26,581
ES-ML,2021-11-26,12
ES-NC,2021-11-26,258
ES-PV,2021-11-26,660
ES-RI,2021-11-26,46
ES-VC,2021-11-26,811
ES-AN,2021-11-27,764
ES-AR,2021-11-27,483
ES-AS,2021-11-27,225
ES-CB,2021-11-27,82
ES-CE,2021-11-27,11
ES-CL,2021-11-27,563
ES-CM,2021-11-27,248
ES-CN,2021-11-27,337
ES-CT,2021-11-27,1623
ES-EX,2021-11-27,113
ES-GA,2021-11-27,573
ES-IB,2021-11-27,393
ES-MC,2021-11-27,323
ES-MD,2021-11-27,875
ES-ML,2021-11-27,27
ES-NC,2021-11-27,372
ES-PV,2021-11-27,1255
ES-RI,2021-11-27,85
ES-VC,2021-11-27,1387
ES-AN,2021-11-28,691
ES-AR,2021-11-28,568
ES-AS,2021-11-28,297
ES-CB,2021-11-28,112
ES-CE,2021-11-28,11
ES-CL,2021-11-28,854
ES-CM,2021-11-28,256
ES-CN,2021-11-28,370
ES-CT,2021-11-28,1560
ES-EX,2021-11-28,89
ES-GA,2021-11-28,685
ES-IB,2021-11-28,350
ES-MC,2021-11-28,412
ES-MD,2021-11-28,872
ES-ML,2021-11-28,19
ES-NC,2021-11-28,380
ES-PV,2021-11-28,1296
ES-RI,2021-11-28,78
ES-VC,2021-11-28,1251
ES-AN,2021-11-29,1144
ES-AR,2021-11-29,703
ES-AS,2021-11-29,318
ES-CB,2021-11-29,124
ES-CE,2021-11-29,23
ES-CL,2021-11-29,857
ES-CM,2021-11-29,336
ES-CN,2021-11-29,429
ES-CT,2021-11-29,2946
ES-EX,2021-11-29,162
ES-GA,2021-11-29,800
ES-IB,2021-11-29,448
ES-MC,2021-11-29,377
ES-MD,2021-11-29,1018
ES-ML,2021-11-29,21
ES-NC,2021-11-29,490
ES-PV,2021-11-29,1366
ES-RI,2021-11-29,79
ES-VC,2021-11-29,1569
ES-AN,2021-11-30,1282
ES-AR,2021-11-30,734
ES-AS,2021-11-30,321
ES-CB,2021-11-30,154
ES-CE,2021-11-30,14
ES-CL,2021-11-30,1006
ES-CM,2021-11-30,337
ES-CN,2021-11-30,476
ES-CT,2021-11-30,2604
ES-EX,2021-11-30,168
ES-GA,2021-11-30,837
ES-IB,2021-11-30,530
ES-MC,2021-11-30,549
ES-MD,2021-11-30,1242
ES-ML,2021-11-30,31
ES-NC,2021-11-30,554
ES-PV,2021-11-30,1635
ES-RI,2021-11-30,91
ES-VC,2021-11-30,1815
ES-AN,2021-12-01,1355
ES-AR,2021-12-01,799
ES-AS,2021-12-01,428
ES-CB,2021-12-01,160
ES-CE,2021-12-01,12
ES-CL,2021-12-01,987
ES-CM,2021-12-01,378
ES-CN,2021-12-01,425
ES-CT,2021-12-01,2991
ES-EX,2021-12-01,132
ES-GA,2021-12-01,796
ES-IB,2021-12-01,498
ES-MC,2021-12-01,435
ES-MD,2021-12-01,1379
ES-ML,2021-12-01,26
ES-NC,2021-12-01,461
ES-PV,2021-12-01,1484
ES-RI,2021-12-01,126
ES-VC,2021-12-01,1637
ES-AN,2021-12-02,1170
ES-AR,2021-12-02,680
ES-AS,2021-12-02,374
ES-CB,2021-12-02,119
ES-CE,2021-12-02,7
ES-CL,2021-12-02,752
ES-CM,2021-12-02,240
ES-CN,2021-12-02,339
ES-CT,2021-12-02,2537
ES-EX,2021-12-02,121
ES-GA,2021-12-02,885
ES-IB,2021-12-02,414
ES-MC,2021-12-02,449
ES-MD,2021-12-02,1001
ES-ML,2021-12-02,30
ES-NC,2021-12-02,498
ES-PV,2021-12-02,1318
ES-RI,2021-12-02,83
ES-VC,2021-12-02,1621
ES-AN,2021-12-03,1171
ES-AR,2021-12-03,532
ES-AS,2021-12-03,290
ES-CB,2021-12-03,120
ES-CE,2021-12-03,17
ES-CL,2021-12-03,669
ES-CM,2021-12-03,262
ES-CN,2021-12-03,319
ES-CT,2021-12-03,2668
ES-EX,2021-12-03,116
ES-GA,2021-12-03,750
ES-IB,2021-12-03,419
ES-MC,2021-12-03,223
ES-MD,2021-12-03,1427
ES-ML,2021-12-03,16
ES-NC,2021-12-03,445
ES-PV,2021-12-03,1098
ES-RI,2021-12-03,41
ES-VC,2021-12-03,1331
ES-AN,2021-12-04,926
ES-AR,2021-12-04,334
ES-AS,2021-12-04,330
ES-CB,2021-12-04,103
ES-CE,2021-12-04,15
ES-CL,2021-12-04,581
ES-CM,2021-12-04,239
ES-CN,2021-12-04,331
ES-CT,2021-12-04,1585
ES-EX,2021-12-04,86
ES-GA,2021-12-04,784
ES-IB,2021-12-04,304
ES-MC,2021-12-04,248
ES-MD,2021-12-04,437
ES-ML,2021-12-04,13
ES-NC,2021-12-04,554
ES-PV,2021-12-04,1250
ES-RI,2021-12-04,68
ES-VC,2021-12-04,1371
ES-AN,2021-12-05,967
ES-AR,2021-12-05,626
ES-AS,2021-12-05,305
ES-CB,2021-12-05,176
ES-CE,2021-12-05,21
ES-CL,2021-12-05,1011
ES-CM,2021-12-05,286
ES-CN,2021-12-05,344
ES-CT,2021-12-05,2105
ES-EX,2021-12-05,108
ES-GA,2021-12-05,902
ES-IB,2021-12-05,594
ES-MC,2021-12-05,451
ES-MD,2021-12-05,970
ES-ML,2021-12-05,42
ES-NC,2021-12-05,676
ES-PV,2021-12-05,1371
ES-RI,2021-12-05,67
ES-VC,2021-12-05,1896
ES-AN,2021-12-06,920
ES-AR,2021-12-06,659
ES-AS,2021-12-06,449
ES-CB,2021-12-06,149
ES-CE,2021-12-06,22
ES-CL,2021-12-06,708
ES-CM,2021-12-06,257
ES-CN,2021-12-06,403
ES-CT,2021-12-06,1477
ES-EX,2021-12-06,138
ES-GA,2021-12-06,892
ES-IB,2021-12-06,404
ES-MC,2021-12-06,387
ES-MD,2021-12-06,437
ES-ML,2021-12-06,19
ES-NC,2021-12-06,501
ES-PV,2021-12-06,1384
ES-RI,2021-12-06,80
ES-VC,2021-12-06,1180
ES-AN,2021-12-07,1834
ES-AR,2021-12-07,670
ES-AS,2021-12-07,399
ES-CB,2021-12-07,215
ES-CE,2021-12-07,43
ES-CL,2021-12-07,1283
ES-CM,2021-12-07,471
ES-CN,2021-12-07,480
ES-CT,2021-12-07,4473
ES-EX,2021-12-07,204
ES-GA,2021-12-07,1148
ES-IB,2021-12-07,661
ES-MC,2021-12-07,558
ES-MD,2021-12-07,2144
ES-ML,2021-12-07,46
ES-NC,2021-12-07,847
ES-PV,2021-12-07,1692
ES-RI,2021-12-07,113
ES-VC,2021-12-07,2785
ES-AN,2021-12-08,1615
ES-AR,2021-12-08,1140
ES-AS,2021-12-08,542
ES-CB,2021-12-08,208
ES-CE,2021-12-08,37
ES-CL,2021-12-08,1550
ES-CM,2021-12-08,536
ES-CN,2021-12-08,637
ES-CT,2021-12-08,2560
ES-EX,2021-12-08,294
ES-GA,2021-12-08,1027
ES-IB,2021-12-08,570
ES-MC,2021-12-08,898
ES-MD,2021-12-08,1551
ES-ML,2021-12-08,59
ES-NC,2021-12-08,797
ES-PV,2021-12-08,2065
ES-RI,2021-12-08,158
ES-VC,2021-12-08,2598
ES-AN,2021-12-09,1783
ES-AR,2021-12-09,764
ES-AS,2021-12-09,531
ES-CB,2021-12-09,178
ES-CE,2021-12-09,41
ES-CL,2021-12-09,1074
ES-CM,2021-12-09,474
ES-CN,2021-12-09,578
ES-CT,2021-12-09,4071
ES-EX,2021-12-09,244
ES-GA,2021-12-09,1035
ES-IB,2021-12-09,477
ES-MC,2021-12-09,599
ES-MD,2021-12-09,1961
ES-ML,2021-12-09,62
ES-NC,2021-12-09,663
ES-PV,2021-12-09,1660
ES-RI,2021-12-09,145
ES-VC,2021-12-09,2640
ES-AN,2021-12-10,1697
ES-AR,2021-12-10,744
ES-AS,2021-12-10,446
ES-CB,2021-12-10,139
ES-CE,2021-12-10,44
ES-CL,2021-12-10,999
ES-CM,2021-12-10,488
ES-CN,2021-12-10,527
ES-CT,2021-12-10,4747
ES-EX,2021-12-10,247
ES-GA,2021-12-10,1113
ES-IB,2021-12-10,465
ES-MC,2021-12-10,646
ES-MD,2021-12-10,2689
ES-ML,2021-12-10,29
ES-NC,2021-12-10,559
ES-PV,2021-12-10,1408
ES-RI,2021-12-10,123
ES-VC,2021-12-10,2441
ES-AN,2021-12-11,2368
ES-AR,2021-12-11,731
ES-AS,2021-12-11,511
ES-CB,2021-12-11,223
ES-CE,2021-12-11,56
ES-CL,2021-12-11,1516
ES-CM,2021-12-11,569
ES-CN,2021-12-11,746
ES-CT,2021-12-11,3216
ES-EX,2021-12-11,277
ES-GA,2021-12-11,985
ES-IB,2021-12-11,977
ES-MC,2021-12-11,720
ES-MD,2021-12-11,1784
ES-ML,2021-12-11,53
ES-NC,2021-12-11,808
ES-PV,2021-12-11,1949
ES-RI,2021-12-11,261
ES-VC,2021-12-11,3000
ES-AN,2021-12-12,2264
ES-AR,2021-12-12,969
ES-AS,2021-12-12,667
ES-CB,2021-12-12,179
ES-CE,2021-12-12,80
ES-CL,2021-12-12,1857
ES-CM,2021-12-12,778
ES-CN,2021-12-12,1156
ES-CT,2021-12-12,2447
ES-EX,2021-12-12,406
ES-GA,2021-12-12,1141
ES-IB,2021-12-12,806
ES-MC,2021-12-12,989
ES-MD,2021-12-12,1827
ES-ML,2021-12-12,56
ES-NC,2021-12-12,729
ES-PV,2021-12-12,1968
ES-RI,2021-12-12,351
ES-VC,2021-12-12,2749
ES-AN,2021-12-13,3687
ES-AR,2021-12-13,1031
ES-AS,2021-12-13,727
ES-CB,2021-12-13,280
ES-CE,2021-12-13,71
ES-CL,2021-12-13,2233
ES-CM,2021-12-13,925
ES-CN,2021-12-13,1445
ES-CT,2021-12-13,6037
ES-EX,2021-12-13,495
ES-GA,2021-12-13,1155
ES-IB,2021-12-13,875
ES-MC,2021-12-13,1199
ES-MD,2021-12-13,4503
ES-ML,2021-12-13,35
ES-NC,2021-12-13,726
ES-PV,2021-12-13,2189
ES-RI,2021-12-13,395
ES-VC,2021-12-13,3622
ES-AN,2021-12-14,4361
ES-AR,2021-12-14,1266
ES-AS,2021-12-14,711
ES-CB,2021-12-14,164
ES-CE,2021-12-14,98
ES-CL,2021-12-14,2242
ES-CM,2021-12-14,992
ES-CN,2021-12-14,1674
ES-CT,2021-12-14,5346
ES-EX,2021-12-14,537
ES-GA,2021-12-14,1296
ES-IB,2021-12-14,869
ES-MC,2021-12-14,1286
ES-MD,2021-12-14,6236
ES-ML,2021-12-14,66
ES-NC,2021-12-14,740
ES-PV,2021-12-14,2481
ES-RI,2021-12-14,533
ES-VC,2021-12-14,3470
ES-AN,2021-12-15,4818
ES-AR,2021-12-15,1244
ES-AS,2021-12-15,728
ES-CB,2021-12-15,284
ES-CE,2021-12-15,73
ES-CL,2021-12-15,2593
ES-CM,2021-12-15,1090
ES-CN,2021-12-15,1716
ES-CT,2021-12-15,5505
ES-EX,2021-12-15,543
ES-GA,2021-12-15,1432
ES-IB,2021-12-15,895
ES-MC,2021-12-15,1494
ES-MD,2021-12-15,8027
ES-ML,2021-12-15,62
ES-NC,2021-12-15,714
ES-PV,2021-12-15,2420
ES-RI,2021-12-15,843
ES-VC,2021-12-15,3808
ES-AN,2021-12-16,4978
ES-AR,2021-12-16,1096
ES-AS,2021-12-16,618
ES-CB,2021-12-16,320
ES-CE,2021-12-16,49
ES-CL,2021-12-16,1940
ES-CM,2021-12-16,869
ES-CN,2021-12-16,1355
ES-CT,2021-12-16,4900
ES-EX,2021-12-16,423
ES-GA,2021-12-16,1294
ES-IB,2021-12-16,705
ES-MC,2021-12-16,1053
ES-MD,2021-12-16,7540
