fecha,cod_ine,CCAA,dosis_administradas,porcentaje_dosis_administradas,personas_una_dosis,personas_pauta_completa,porcentaje_pauta_completa,ccaa_iso
2021-02-01,2,Aragón,55292,4.15,564843.0,10364.0,0.78,ES-AR
2021-02-02,2,Aragón,56482,4.24,621325.0,11119.0,0.84,ES-AR
2021-02-03,2,Aragón,61036,4.58,682361.0,15157.0,1.14,ES-AR
2021-02-04,2,Aragón,65979,4.96,748340.0,19535.0,1.47,ES-AR
2021-02-05,2,Aragón,72656,5.46,820996.0,23488.0,1.76,ES-AR
2021-02-08,2,Aragón,74650,5.61,895646.0,24380.0,1.83,ES-AR
2021-02-09,2,Aragón,75586,5.68,971232.0,25222.0,1.89,ES-AR
2021-02-10,2,Aragón,80211,6.02,1051443.0,29343.0,2.2,ES-AR
2021-02-11,2,Aragón,84487,6.35,1135930.0,32986.0,2.48,ES-AR
2021-02-12,2,Aragón,88297,6.63,1224227.0,35659.0,2.68,ES-AR
2021-02-15,2,Aragón,91343,6.86,1315570.0,36979.0,2.78,ES-AR
2021-02-16,2,Aragón,93512,7.02,1409082.0,37628.0,2.83,ES-AR
2021-02-17,2,Aragón,96987,7.29,1506069.0,39674.0,2.98,ES-AR
2021-02-18,2,Aragón,101956,7.66,1608025.0,40945.0,3.08,ES-AR
2021-02-19,2,Aragón,106629,8.01,1714654.0,42429.0,3.19,ES-AR
2021-02-22,2,Aragón,109318,8.21,1823972.0,42860.0,3.22,ES-AR
2021-02-23,2,Aragón,111067,8.34,1935039.0,43705.0,3.28,ES-AR
2021-02-24,2,Aragón,115419,8.67,2050458.0,44195.0,3.32,ES-AR
2021-02-25,2,Aragón,120420,9.05,2170878.0,44734.0,3.36,ES-AR
2021-02-26,2,Aragón,126328,9.49,2297206.0,45931.0,3.45,ES-AR
2021-03-01,2,Aragón,130122,9.77,2427328.0,46822.0,3.52,ES-AR
2021-03-02,2,Aragón,131441,9.87,2558769.0,46898.0,3.52,ES-AR
2021-03-03,2,Aragón,134040,10.07,2692809.0,47125.0,3.54,ES-AR
2021-03-04,2,Aragón,141997,10.67,2834806.0,47837.0,3.59,ES-AR
2021-03-05,2,Aragón,150631,11.31,2985437.0,49532.0,3.72,ES-AR
2021-03-08,2,Aragón,153194,11.51,3138631.0,50190.0,3.77,ES-AR
2021-03-09,2,Aragón,155770,11.7,3294401.0,50418.0,3.79,ES-AR
2021-03-10,2,Aragón,158422,11.9,3452823.0,51485.0,3.87,ES-AR
2021-03-11,2,Aragón,166351,12.5,3619174.0,53228.0,4.0,ES-AR
2021-03-12,2,Aragón,173511,13.03,3792685.0,55708.0,4.18,ES-AR
2021-03-15,2,Aragón,180393,13.55,3973078.0,58473.0,4.39,ES-AR
2021-03-16,2,Aragón,182899,13.74,4155977.0,58794.0,4.42,ES-AR
2021-03-17,2,Aragón,188111,14.13,4344088.0,62676.0,4.71,ES-AR
2021-03-18,2,Aragón,194938,14.64,4539026.0,66924.0,5.03,ES-AR
2021-03-22,2,Aragón,206488,15.51,4745514.0,72018.0,5.41,ES-AR
2021-03-23,2,Aragón,207118,15.56,4952632.0,72085.0,5.41,ES-AR
2021-03-24,2,Aragón,211426,15.88,5164058.0,74363.0,5.59,ES-AR
2021-03-25,2,Aragón,220730,16.58,5384788.0,79780.0,5.99,ES-AR
2021-03-26,2,Aragón,229883,17.27,5614671.0,84463.0,6.34,ES-AR
2021-03-29,2,Aragón,236543,17.77,5851214.0,85599.0,6.43,ES-AR
2021-03-30,2,Aragón,241002,18.1,6092216.0,85878.0,6.45,ES-AR
2021-03-31,2,Aragón,250339,18.8,6342555.0,89278.0,6.71,ES-AR
2021-04-01,2,Aragón,258902,19.45,6601457.0,93627.0,7.03,ES-AR
2021-04-03,2,Aragón,265619,19.95,6867076.0,96792.0,7.27,ES-AR
2021-04-05,2,Aragón,265649,19.95,7132725.0,96812.0,7.27,ES-AR
2021-04-06,2,Aragón,270285,20.3,173380.0,96905.0,7.28,ES-AR
2021-04-07,2,Aragón,276558,20.77,178668.0,97890.0,7.35,ES-AR
2021-04-08,2,Aragón,290838,21.85,190792.0,100046.0,7.51,ES-AR
2021-04-09,2,Aragón,303372,22.79,201701.0,101671.0,7.64,ES-AR
2021-04-12,2,Aragón,312544,23.48,210392.0,102152.0,7.67,ES-AR
2021-04-13,2,Aragón,321035,24.11,218871.0,102164.0,7.67,ES-AR
2021-04-14,2,Aragón,331419,24.89,228547.0,102872.0,7.73,ES-AR
2021-04-15,2,Aragón,347963,26.14,243497.0,104466.0,7.85,ES-AR
2021-04-16,2,Aragón,375697,28.22,267828.0,107869.0,8.1,ES-AR
2021-04-19,2,Aragón,391560,29.41,280029.0,111531.0,8.38,ES-AR
2021-04-20,2,Aragón,400096,30.05,287919.0,112177.0,8.43,ES-AR
2021-04-21,2,Aragón,413947,31.09,298377.0,115570.0,8.68,ES-AR
2021-04-22,2,Aragón,436089,32.76,316321.0,119768.0,9.0,ES-AR
2021-04-23,2,Aragón,456346,34.28,332947.0,123399.0,9.27,ES-AR
2021-04-26,2,Aragón,461499,34.66,337540.0,128024.0,9.62,ES-AR
2021-04-27,2,Aragón,468479,35.19,343702.0,128851.0,9.68,ES-AR
2021-04-28,2,Aragón,479427,36.01,351468.0,132039.0,9.92,ES-AR
2021-04-29,2,Aragón,501693,37.68,364364.0,141407.0,10.62,ES-AR
2021-04-30,2,Aragón,524214,39.38,377520.0,150773.0,11.33,ES-AR
2021-05-03,2,Aragón,536424,40.29,385394.0,158117.0,11.88,ES-AR
2021-05-04,2,Aragón,545969,41.01,393630.0,160122.0,12.03,ES-AR
2021-05-05,2,Aragón,557760,41.9,401040.0,164503.0,12.36,ES-AR
2021-05-06,2,Aragón,582785,43.78,409210.0,181357.0,13.62,ES-AR
2021-05-07,2,Aragón,607913,45.66,418542.0,197199.0,14.81,ES-AR
2021-05-10,2,Aragón,624674,46.92,427262.0,205240.0,15.42,ES-AR
2021-05-11,2,Aragón,631404,47.43,433491.0,205767.0,15.46,ES-AR
2021-05-12,2,Aragón,643819,48.36,438841.0,212832.0,15.99,ES-AR
2021-05-13,2,Aragón,668287,50.2,448908.0,227234.0,17.07,ES-AR
2021-05-14,2,Aragón,691335,51.93,458069.0,241121.0,18.11,ES-AR
2021-05-17,2,Aragón,700668,52.63,466699.0,241830.0,18.16,ES-AR
2021-05-18,2,Aragón,704822,52.94,469534.0,243149.0,18.26,ES-AR
2021-05-19,2,Aragón,717235,53.87,476322.0,248774.0,18.69,ES-AR
2021-05-20,2,Aragón,737369,55.39,485547.0,259683.0,19.51,ES-AR
2021-05-21,2,Aragón,757163,56.87,494372.0,270668.0,20.33,ES-AR
2021-05-24,2,Aragón,768752,57.74,499235.0,277619.0,20.85,ES-AR
2021-05-25,2,Aragón,771132,57.92,501244.0,278112.0,20.89,ES-AR
2021-05-26,2,Aragón,782323,58.76,508875.0,282947.0,21.25,ES-AR
2021-05-27,2,Aragón,800211,60.11,522723.0,287048.0,21.56,ES-AR
2021-05-28,2,Aragón,817978,61.44,536746.0,290875.0,21.85,ES-AR
2021-05-31,2,Aragón,829615,62.32,544881.0,295286.0,22.18,ES-AR
2021-06-01,2,Aragón,832942,62.57,547545.0,296645.0,22.28,ES-AR
2021-06-02,2,Aragón,838765,63.0,552388.0,298005.0,22.38,ES-AR
2021-06-03,2,Aragón,850404,63.88,559467.0,302766.0,22.74,ES-AR
2021-06-04,2,Aragón,884547,66.44,582195.0,314347.0,23.61,ES-AR
2021-06-07,2,Aragón,922090,69.26,611539.0,342979.0,25.76,ES-AR
2021-06-08,2,Aragón,932021,70.01,616148.0,349172.0,26.23,ES-AR
2021-06-09,2,Aragón,944699,70.96,623426.0,354647.0,26.64,ES-AR
2021-06-10,2,Aragón,962303,72.28,629460.0,366367.0,27.52,ES-AR
2021-06-11,2,Aragón,986378,74.09,643953.0,377080.0,28.32,ES-AR
2021-06-14,2,Aragón,1005615,75.54,656965.0,387424.0,29.1,ES-AR
2021-06-15,2,Aragón,1013296,76.11,660494.0,392449.0,29.48,ES-AR
2021-06-16,2,Aragón,1028134,77.23,667558.0,401383.0,30.15,ES-AR
2021-06-17,2,Aragón,1051390,78.97,675162.0,417656.0,31.37,ES-AR
2021-06-18,2,Aragón,1074735,80.73,683345.0,434516.0,32.64,ES-AR
2021-06-21,2,Aragón,1090980,81.95,691644.0,444599.0,33.4,ES-AR
2021-06-22,2,Aragón,1098650,82.52,693620.0,450448.0,33.83,ES-AR
2021-06-23,2,Aragón,1113167,83.61,699868.0,459281.0,34.5,ES-AR
2021-06-24,2,Aragón,1138644,85.53,707121.0,478720.0,35.96,ES-AR
2021-06-25,2,Aragón,1164838,87.5,718661.0,495297.0,37.2,ES-AR
2021-06-28,2,Aragón,1184205,88.95,727890.0,508734.0,38.21,ES-AR
2021-06-29,2,Aragón,1193474,89.65,729957.0,516781.0,38.82,ES-AR
2021-06-30,2,Aragón,1211742,91.02,736277.0,530383.0,39.84,ES-AR
2021-07-01,2,Aragón,1237417,92.95,746335.0,546739.0,41.07,ES-AR
2021-07-02,2,Aragón,1265011,95.02,756687.0,566679.0,42.57,ES-AR
2021-07-05,2,Aragón,1286210,96.61,764348.0,582092.0,43.72,ES-AR
2021-07-06,2,Aragón,1298160,97.51,765662.0,592923.0,44.54,ES-AR
2021-07-07,2,Aragón,1315126,98.78,772168.0,604618.0,45.42,ES-AR
2021-07-08,2,Aragón,1338318,100.53,784618.0,616297.0,46.29,ES-AR
2021-07-09,2,Aragón,1363947,102.45,799195.0,629686.0,47.3,ES-AR
2021-07-12,2,Aragón,1383874,103.95,809972.0,641521.0,48.19,ES-AR
2021-07-13,2,Aragón,1394980,104.78,812471.0,650825.0,48.89,ES-AR
2021-07-14,2,Aragón,1410416,105.94,819608.0,661280.0,49.67,ES-AR
2021-07-15,2,Aragón,1433620,107.68,834046.0,672320.0,50.5,ES-AR
2021-07-16,2,Aragón,1458585,109.56,847254.0,686717.0,51.58,ES-AR
2021-07-19,2,Aragón,1475514,110.83,858092.0,696638.0,52.33,ES-AR
2021-07-20,2,Aragón,1484438,111.5,860176.0,704087.0,52.89,ES-AR
2021-07-21,2,Aragón,1500060,112.67,868993.0,713799.0,53.62,ES-AR
2021-07-22,2,Aragón,1522279,114.34,879953.0,726251.0,54.55,ES-AR
2021-07-23,2,Aragón,1544493,116.01,892007.0,737793.0,55.42,ES-AR
2021-07-26,2,Aragón,1560849,117.24,901377.0,746221.0,56.05,ES-AR
2021-07-27,2,Aragón,1567476,117.74,902689.0,752056.0,56.49,ES-AR
2021-07-28,2,Aragón,1582951,118.9,908925.0,762078.0,57.24,ES-AR
2021-07-29,2,Aragón,1603923,120.48,917638.0,775432.0,58.25,ES-AR
2021-07-30,2,Aragón,1626247,122.15,925543.0,790976.0,59.41,ES-AR
2021-08-02,2,Aragón,1641266,123.28,931508.0,800853.0,60.15,ES-AR
2021-08-03,2,Aragón,1647228,123.73,932805.0,805709.0,60.52,ES-AR
2021-08-04,2,Aragón,1658563,124.58,937789.0,812804.0,61.05,ES-AR
2021-08-05,2,Aragón,1677753,126.02,944063.0,826415.0,62.08,ES-AR
2021-08-06,2,Aragón,1695741,127.37,952064.0,837330.0,62.89,ES-AR
2021-08-09,2,Aragón,1708972,128.37,957844.0,845565.0,63.51,ES-AR
2021-08-10,2,Aragón,1713696,128.72,959309.0,849085.0,63.78,ES-AR
2021-08-11,2,Aragón,1722923,129.42,962698.0,855283.0,64.24,ES-AR
2021-08-12,2,Aragón,1740644,130.75,971077.0,865579.0,65.02,ES-AR
2021-08-13,2,Aragón,1757015,131.98,976605.0,877140.0,65.89,ES-AR
2021-08-16,2,Aragón,1768119,132.81,980325.0,885056.0,66.48,ES-AR
2021-08-17,2,Aragón,1768134,132.81,980325.0,885070.0,66.48,ES-AR
2021-08-18,2,Aragón,1778042,133.56,983649.0,892200.0,67.02,ES-AR
2021-08-19,2,Aragón,1794660,134.8,992966.0,901296.0,67.7,ES-AR
2021-08-20,2,Aragón,1809240,135.9,1000534.0,910365.0,68.38,ES-AR
2021-08-23,2,Aragón,1820107,136.71,1005429.0,917693.0,68.93,ES-AR
2021-08-24,2,Aragón,1824300,137.03,1007413.0,920561.0,69.15,ES-AR
2021-08-25,2,Aragón,1831909,137.6,1010169.0,926298.0,69.58,ES-AR
2021-08-26,2,Aragón,1845534,138.62,1017072.0,934882.0,70.22,ES-AR
2021-08-27,2,Aragón,1857657,139.54,1022384.0,943493.0,70.87,ES-AR
2021-08-30,2,Aragón,1865951,140.16,1025933.0,953818.0,71.64,ES-AR
2021-08-31,2,Aragón,1868361,140.34,1027071.0,955472.0,71.77,ES-AR
2021-09-01,2,Aragón,1875387,140.87,1030534.0,960260.0,72.13,ES-AR
2021-09-02,2,Aragón,1885589,141.63,1034716.0,967893.0,72.7,ES-AR
2021-09-03,2,Aragón,1895905,142.41,1038774.0,975217.0,73.25,ES-AR
2021-09-06,2,Aragón,1900993,142.79,1040592.0,979110.0,73.54,ES-AR
2021-09-07,2,Aragón,1902426,142.9,1041436.0,980038.0,73.61,ES-AR
2021-09-08,2,Aragón,1907191,143.26,1043218.0,983635.0,73.88,ES-AR
2021-09-09,2,Aragón,1916902,143.99,1045470.0,991865.0,74.5,ES-AR
2021-09-10,2,Aragón,1923963,144.52,1047129.0,997793.0,74.95,ES-AR
2021-09-13,2,Aragón,1929403,144.92,1048230.0,1002420.0,75.3,ES-AR
2021-09-14,2,Aragón,1930321,144.99,1048470.0,1003195.0,75.35,ES-AR
2021-09-15,2,Aragón,1933344,145.22,1049503.0,1005575.0,75.53,ES-AR
2021-09-16,2,Aragón,1941382,145.82,1051495.0,1012266.0,76.03,ES-AR
2021-09-17,2,Aragón,1946372,146.2,1052999.0,1016260.0,76.33,ES-AR
2021-09-20,2,Aragón,1948925,146.39,1053671.0,1018424.0,76.5,ES-AR
2021-09-21,2,Aragón,1950396,146.5,1053935.0,1019782.0,76.6,ES-AR
2021-09-22,2,Aragón,1952468,146.66,1054152.0,1021712.0,76.74,ES-AR
2021-09-23,2,Aragón,1957506,147.04,1055716.0,1025750.0,77.05,ES-AR
2021-09-24,2,Aragón,1959501,147.19,1056589.0,1027151.0,77.15,ES-AR
2021-09-27,2,Aragón,1961652,147.35,1057344.0,1028833.0,77.28,ES-AR
2021-09-28,2,Aragón,1962986,147.45,1057774.0,1029912.0,77.36,ES-AR
2021-09-29,2,Aragón,1964518,147.56,1058128.0,1031213.0,77.46,ES-AR
2021-09-30,2,Aragón,1967012,147.75,1058944.0,1033148.0,77.6,ES-AR
2021-10-01,2,Aragón,1969567,147.94,1060052.0,1034955.0,77.74,ES-AR
2021-10-04,2,Aragón,1970826,148.04,1060356.0,1036009.0,77.82,ES-AR
2021-10-05,2,Aragón,1971302,148.07,1060492.0,1036392.0,77.85,ES-AR
2021-10-06,2,Aragón,1986140,149.19,1060814.0,1037390.0,77.92,ES-AR
2021-10-07,2,Aragón,1988817,149.39,1061556.0,1038894.0,78.04,ES-AR
2021-10-08,2,Aragón,1991241,149.57,1062254.0,1040171.0,78.13,ES-AR
2021-10-11,2,Aragón,1992241,149.64,1062504.0,1040737.0,78.17,ES-AR
2021-10-13,2,Aragón,1992391,149.66,1062530.0,1040857.0,78.18,ES-AR
2021-10-14,2,Aragón,1994202,149.79,1063017.0,1042005.0,78.27,ES-AR
2021-10-15,2,Aragón,1996629,149.97,1063909.0,1043394.0,78.37,ES-AR
2021-10-18,2,Aragón,1997389,150.03,1064065.0,1043716.0,78.4,ES-AR
2021-10-19,2,Aragón,1997715,150.06,1064114.0,1043863.0,78.41,ES-AR
2021-10-20,2,Aragón,1998233,150.09,1064235.0,1044155.0,78.43,ES-AR
2021-10-21,2,Aragón,2000005,150.23,1064833.0,1045000.0,78.49,ES-AR
2021-10-22,2,Aragón,2001924,150.37,1065557.0,1046028.0,78.57,ES-AR
2021-10-25,2,Aragón,2004019,150.53,1065702.0,1046295.0,78.59,ES-AR
2021-10-26,2,Aragón,2004303,150.55,1065741.0,1046339.0,78.59,ES-AR
2021-10-27,2,Aragón,2004883,150.59,1065901.0,1046620.0,78.62,ES-AR
2021-10-28,2,Aragón,2008209,150.84,1066438.0,1047297.0,78.67,ES-AR
2021-10-30,2,Aragón,2010178,150.99,1067187.0,1048137.0,78.73,ES-AR
2021-11-02,2,Aragón,2010464,151.01,1067187.0,1048137.0,78.73,ES-AR
2021-11-03,2,Aragón,2011756,151.11,1067254.0,1048207.0,78.73,ES-AR
2021-11-04,2,Aragón,2014921,151.35,1067421.0,1048658.0,78.77,ES-AR
2021-11-05,2,Aragón,2024998,152.1,1067951.0,1049330.0,78.82,ES-AR
2021-11-08,2,Aragón,2035376,152.88,1068093.0,1049564.0,78.84,ES-AR
2021-11-10,2,Aragón,2048384,153.86,1068227.0,1049729.0,78.85,ES-AR
2021-11-11,2,Aragón,2048384,153.86,1068227.0,1049728.0,78.85,ES-AR
2021-11-12,2,Aragón,2072594,155.68,1068951.0,1050839.0,78.93,ES-AR
2021-11-15,2,Aragón,2081205,156.33,1069106.0,1050950.0,78.94,ES-AR
2021-11-16,2,Aragón,2085847,156.68,1069135.0,1050986.0,78.94,ES-AR
2021-11-17,2,Aragón,2092717,157.19,1069206.0,1051098.0,78.95,ES-AR
2021-11-18,2,Aragón,2103396,157.99,1069494.0,1051592.0,78.99,ES-AR
2021-11-19,2,Aragón,2113359,158.74,1070076.0,1052291.0,79.04,ES-AR
2021-11-22,2,Aragón,2119771,159.22,1070187.0,1052383.0,79.05,ES-AR
2021-11-23,2,Aragón,2122786,159.45,1070223.0,1052429.0,79.05,ES-AR
2021-11-24,2,Aragón,2127945,159.84,1070417.0,1052511.0,79.06,ES-AR
2021-11-25,2,Aragón,2136008,160.44,1070880.0,1052797.0,79.08,ES-AR
2021-11-26,2,Aragón,2141673,160.87,1071046.0,1052897.0,79.09,ES-AR
2021-11-29,2,Aragón,2144459,161.08,1071116.0,1052958.0,79.09,ES-AR
2021-11-30,2,Aragón,2157820,162.08,1073061.0,1055002.0,79.25,ES-AR
2021-12-01,2,Aragón,2157820,162.08,1073061.0,1055002.0,79.25,ES-AR
2021-12-02,2,Aragón,2171919,163.14,1074351.0,1055633.0,79.29,ES-AR
2021-12-03,2,Aragón,2181840,163.89,1075919.0,1056486.0,79.36,ES-AR
2021-12-07,2,Aragón,2188580,164.39,1076199.0,1056653.0,79.37,ES-AR
2021-12-09,2,Aragón,2191365,164.6,1076523.0,1056749.0,79.38,ES-AR
2021-12-10,2,Aragón,2199109,165.18,1077702.0,1057482.0,79.43,ES-AR
2021-12-13,2,Aragón,2269589,170.48,1078517.0,1057723.0,79.45,ES-AR
2021-12-14,2,Aragón,2281100,171.34,1078946.0,1057768.0,79.45,ES-AR
2021-12-15,2,Aragón,2295408,172.42,1079423.0,1057989.0,79.47,ES-AR
2021-12-16,2,Aragón,2314834,173.88,1080263.0,1058553.0,79.51,ES-AR
2021-12-17,2,Aragón,2333063,175.24,1080960.0,1059385.0,79.57,ES-AR
2021-12-20,2,Aragón,2354434,176.85,1089096.0,1059491.0,79.58,ES-AR
2021-12-21,2,Aragón,2368057,177.87,1093171.0,1059517.0,79.58,ES-AR
2021-12-22,2,Aragón,2384111,179.08,1098235.0,1059706.0,79.6,ES-AR
2021-12-23,2,Aragón,2393809,179.81,1102541.0,1060410.0,79.65,ES-AR
2021-12-27,2,Aragón,2411825,181.16,1106427.0,1061770.0,79.75,ES-AR
2021-12-28,2,Aragón,2420266,181.8,1108569.0,1061789.0,79.75,ES-AR
2021-12-29,2,Aragón,2431644,182.65,1110767.0,1061789.0,79.75,ES-AR
2021-12-30,2,Aragón,2347194,176.31,1112271.0,1061789.0,79.75,ES-AR
2022-01-03,2,Aragón,2362837,177.48,1115111.0,1066127.0,80.08,ES-AR
2022-01-04,2,Aragón,2368286,177.89,1116157.0,1066286.0,80.09,ES-AR
2022-01-05,2,Aragón,2377197,178.56,1117858.0,1066685.0,80.12,ES-AR
2022-01-07,2,Aragón,2386392,179.25,1118929.0,1067331.0,80.17,ES-AR
2022-01-10,2,Aragón,2392161,179.68,1119759.0,1067882.0,80.21,ES-AR
2022-01-11,2,Aragón,2399616,180.24,1120842.0,1068194.0,80.24,ES-AR
2022-01-12,2,Aragón,2414635,181.37,1127709.0,1068557.0,80.26,ES-AR
2022-01-13,2,Aragón,2427951,182.37,1129776.0,1069215.0,80.31,ES-AR
2022-01-14,2,Aragón,2441358,183.38,1131665.0,1070073.0,80.38,ES-AR
2022-01-17,2,Aragón,2448956,183.95,1133180.0,1070520.0,80.41,ES-AR
2022-01-18,2,Aragón,2455347,184.43,1134048.0,1070765.0,80.43,ES-AR
2022-01-19,2,Aragón,2464239,185.1,1135101.0,1071026.0,80.45,ES-AR
2022-01-20,2,Aragón,2468672,185.43,1135336.0,1071348.0,80.47,ES-AR
2022-01-21,2,Aragón,2486509,186.77,1136957.0,1072259.0,80.54,ES-AR
2022-01-24,2,Aragón,2492612,187.23,1137650.0,1072346.0,80.55,ES-AR
2022-01-25,2,Aragón,2497516,187.6,1138290.0,1072451.0,80.56,ES-AR
2022-01-26,2,Aragón,2514672,188.89,1138749.0,1072725.0,80.58,ES-AR
2022-01-27,2,Aragón,2523583,189.56,1139441.0,1072970.0,80.59,ES-AR
2022-01-28,2,Aragón,2531165,190.13,1140037.0,1073174.0,80.61,ES-AR
2022-01-31,2,Aragón,2536833,190.55,1140763.0,1073290.0,80.62,ES-AR
2022-02-01,2,Aragón,2538684,190.69,1140893.0,1073328.0,80.62,ES-AR
2022-02-02,2,Aragón,2543840,191.08,1141186.0,1073423.0,80.63,ES-AR
2022-02-03,2,Aragón,2550076,191.55,1141780.0,1074070.0,80.68,ES-AR
2022-02-04,2,Aragón,2555750,191.97,1142222.0,1074266.0,80.69,ES-AR
2022-02-07,2,Aragón,2559662,192.27,1142766.0,1074406.0,80.7,ES-AR
2022-02-08,2,Aragón,2561461,192.4,1142832.0,1074518.0,80.71,ES-AR
2022-02-09,2,Aragón,2564123,192.6,1143056.0,1074618.0,80.72,ES-AR
2022-02-10,2,Aragón,2567284,192.84,1143214.0,1074852.0,80.74,ES-AR
2022-02-11,2,Aragón,2569889,193.03,1143496.0,1075082.0,80.75,ES-AR
2022-02-14,2,Aragón,2572917,193.26,1143658.0,1075220.0,80.76,ES-AR
2022-02-15,2,Aragón,2572917,193.26,1143658.0,1075220.0,80.76,ES-AR
2022-02-16,2,Aragón,2575509,193.46,1144010.0,1075543.0,80.79,ES-AR
2022-02-17,2,Aragón,2585139,194.18,1144194.0,1089178.0,81.81,ES-AR
2022-02-18,2,Aragón,2589051,194.47,1144387.0,1090643.0,81.92,ES-AR
2022-02-21,2,Aragón,2590826,194.61,1144656.0,1090943.0,81.94,ES-AR
2022-02-22,2,Aragón,2592517,194.73,1144693.0,1092036.0,82.03,ES-AR
2022-02-23,2,Aragón,2594663,194.89,1144787.0,1093247.0,82.12,ES-AR
2022-02-24,2,Aragón,2597049,195.07,1144940.0,1094152.0,82.19,ES-AR
2022-02-25,2,Aragón,2599412,195.25,1145196.0,1095241.0,82.27,ES-AR
2022-02-28,2,Aragón,2600491,195.33,1145410.0,1095479.0,82.29,ES-AR
2022-03-01,2,Aragón,2601775,195.43,1145458.0,1095978.0,82.32,ES-AR
2022-03-02,2,Aragón,2604405,195.63,1145524.0,1097782.0,82.46,ES-AR
2022-03-03,2,Aragón,2604405,195.63,1145524.0,1097782.0,82.46,ES-AR
2022-03-04,2,Aragón,2608312,195.92,1145876.0,1099468.0,82.59,ES-AR
2021-01-04,3,Asturias,9380,0.92,9380.0,0.0,0.0,ES-AS
2021-01-05,3,Asturias,12929,1.27,22309.0,0.0,0.0,ES-AS
2021-01-07,3,Asturias,14406,1.42,36715.0,0.0,0.0,ES-AS
2021-01-08,3,Asturias,17843,1.76,54558.0,0.0,0.0,ES-AS
2021-01-11,3,Asturias,18943,1.87,73501.0,0.0,0.0,ES-AS
2021-01-12,3,Asturias,22428,2.21,95929.0,0.0,0.0,ES-AS
2021-01-13,3,Asturias,25278,2.49,121207.0,0.0,0.0,ES-AS
2021-01-14,3,Asturias,29074,2.86,150281.0,0.0,0.0,ES-AS
2021-01-15,3,Asturias,31247,3.08,181528.0,0.0,0.0,ES-AS
2021-01-18,3,Asturias,33572,3.31,215100.0,202.0,0.02,ES-AS
2021-01-19,3,Asturias,34293,3.38,249393.0,1285.0,0.13,ES-AS
2021-01-20,3,Asturias,36054,3.55,285447.0,1687.0,0.17,ES-AS
2021-01-21,3,Asturias,40011,3.94,325458.0,5664.0,0.56,ES-AS
2021-01-22,3,Asturias,41465,4.08,366923.0,6851.0,0.67,ES-AS
2021-01-25,3,Asturias,43926,4.33,410849.0,9030.0,0.89,ES-AS
2021-01-26,3,Asturias,44087,4.34,454936.0,10694.0,1.05,ES-AS
2021-01-27,3,Asturias,49077,4.83,504013.0,13727.0,1.35,ES-AS
2021-01-28,3,Asturias,49857,4.91,553870.0,14080.0,1.39,ES-AS
2021-01-29,3,Asturias,52919,5.21,606789.0,16266.0,1.6,ES-AS
2021-02-01,3,Asturias,58112,5.72,664901.0,19475.0,1.92,ES-AS
2021-02-02,3,Asturias,58177,5.73,723078.0,19503.0,1.92,ES-AS
2021-02-03,3,Asturias,61483,6.05,784561.0,22227.0,2.19,ES-AS
2021-02-04,3,Asturias,65301,6.43,849862.0,25710.0,2.53,ES-AS
2021-02-05,3,Asturias,68626,6.76,918488.0,28740.0,2.83,ES-AS
2021-02-08,3,Asturias,71784,7.07,990272.0,31467.0,3.1,ES-AS
2021-02-09,3,Asturias,72787,7.17,1063059.0,31944.0,3.15,ES-AS
2021-02-10,3,Asturias,75118,7.4,1138177.0,32296.0,3.18,ES-AS
2021-02-11,3,Asturias,77168,7.6,1215345.0,32706.0,3.22,ES-AS
2021-02-12,3,Asturias,78446,7.73,1293791.0,32946.0,3.24,ES-AS
2021-02-15,3,Asturias,80484,7.93,1374275.0,33466.0,3.3,ES-AS
2021-02-16,3,Asturias,81941,8.07,1456216.0,34140.0,3.36,ES-AS
2021-02-17,3,Asturias,83128,8.19,1539344.0,34568.0,3.4,ES-AS
2021-02-18,3,Asturias,85458,8.42,1624802.0,35251.0,3.47,ES-AS
2021-02-19,3,Asturias,90123,8.88,1714925.0,36392.0,3.58,ES-AS
2021-02-22,3,Asturias,96325,9.49,1811250.0,37645.0,3.71,ES-AS
2021-02-23,3,Asturias,99545,9.8,1910795.0,37949.0,3.74,ES-AS
2021-02-24,3,Asturias,104014,10.24,2014809.0,38423.0,3.78,ES-AS
2021-02-25,3,Asturias,109192,10.75,2124001.0,38716.0,3.81,ES-AS
2021-02-26,3,Asturias,109192,10.75,2233193.0,38716.0,3.81,ES-AS
2021-03-01,3,Asturias,117129,11.53,2350322.0,39215.0,3.86,ES-AS
2021-03-02,3,Asturias,118737,11.69,2469059.0,39435.0,3.88,ES-AS
2021-03-03,3,Asturias,121707,11.99,2590766.0,41196.0,4.06,ES-AS
2021-03-04,3,Asturias,124940,12.3,2715706.0,42300.0,4.17,ES-AS
2021-03-05,3,Asturias,128729,12.68,2844435.0,43690.0,4.3,ES-AS
2021-03-08,3,Asturias,133011,13.1,2977446.0,44596.0,4.39,ES-AS
2021-03-09,3,Asturias,136277,13.42,3113723.0,44999.0,4.43,ES-AS
2021-03-10,3,Asturias,140785,13.86,3254508.0,45877.0,4.52,ES-AS
2021-03-11,3,Asturias,145833,14.36,3400341.0,48210.0,4.75,ES-AS
2021-03-12,3,Asturias,150737,14.84,3551078.0,51231.0,5.05,ES-AS
2021-03-15,3,Asturias,163493,16.1,3714571.0,56507.0,5.56,ES-AS
2021-03-16,3,Asturias,166072,16.35,3880643.0,58343.0,5.75,ES-AS
