fecha;cod_ine;CCAA;dosis_Pfizer;dosis_Moderna;dosis_AstraZeneca;dosis_Janssen;dosis_totales;dosis_administradas;porcentaje_dosis_administradas;porcentaje_entregadas;personas_una_dosis;personas_pauta_completa;porcentaje_pauta_completa;fecha_ultima_vacuna
2021-07-23;12;Galicia;2395105;323400.0;595400.0;116000.0;3429905.0;3352243;124.22;97.7;1857192.0;1639971.0;60.77;22/07/2021
2021-07-23;17;La Rioja;265655;36300.0;61400.0;14150.0;377505.0;351804;111.28;93.2;204194.0;170131.0;53.82;22/07/2021
2021-07-23;13;Madrid;5172495;825900.0;1309400.0;341800.0;7649595.0;7234927;107.1;94.6;4385901.0;3373266.0;49.93;22/07/2021
2021-07-23;14;Murcia;1141475;185000.0;259900.0;88100.0;1674475.0;1601379;106.11;95.6;923578.0;738029.0;48.9;22/07/2021
2021-07-23;15;Navarra;527235;81200.0;145700.0;28900.0;783035.0;752833;114.55;96.1;428036.0;366459.0;55.76;22/07/2021
2021-07-23;16;País Vasco;1839060;251400.0;549600.0;97800.0;2737860.0;2552997;116.6;93.2;1463355.0;1231330.0;56.24;22/07/2021
2021-07-23;18;Ceuta;63990;11700.0;18100.0;4150.0;97940.0;87634;104.33;89.5;49942.0;42266.0;50.32;22/07/2021
2021-07-23;19;Melilla;63990;11400.0;15100.0;5250.0;95740.0;80375;95.36;84.0;48038.0;39263.0;46.58;22/07/2021
2021-07-23;0;Fuerzas Armadas;49368;58300.0;106100.0;2000.0;215768.0;164221;123.21;76.1;88741.0;76617.0;57.48;22/07/2021
2021-07-23;0;España;37620993;5701770.0;10189600.0;2417750.0;55930113.0;53449255;112.88;95.6;30500003.0;25398978.0;53.64;
2021-07-26;1;Andalucía;6419880;1011000.0;1805800.0;476000.0;9712680.0;9705376;114.41;99.9;5422317.0;4542412.0;53.55;25/07/2021
2021-07-26;2;Aragón;1118835;153300.0;285700.0;56900.0;1614735.0;1560849;117.24;96.7;901377.0;746221.0;56.05;24/07/2021
2021-07-26;3;Asturias;940415;126400.0;235900.0;43750.0;1346465.0;1360571;133.99;101.0;740234.0;666577.0;65.65;25/07/2021
2021-07-26;4;Baleares;860310;155000.0;256400.0;55550.0;1327260.0;1257184;103.46;94.7;723999.0;603196.0;49.64;25/07/2021
2021-07-26;5;Canarias;1600530;264700.0;503700.0;120900.0;2489830.0;2397701;106.83;96.3;1394342.0;1131543.0;50.41;25/07/2021
2021-07-26;6;Cantabria;493305;67300.0;130200.0;24950.0;715755.0;687693;118.09;96.1;380582.0;327726.0;56.28;25/07/2021
2021-07-26;7;Castilla y Leon;2202825;305000.0;514400.0;102850.0;3125075.0;2957791;123.69;94.6;1650386.0;1449369.0;60.61;25/07/2021
2021-07-26;8;Castilla La Mancha;1643715;240500.0;460900.0;89425.0;2434540.0;2346990;114.87;96.4;1344046.0;1076160.0;52.67;25/07/2021
2021-07-26;9;Cataluña;6056540;895800.0;1698100.0;394000.0;9044440.0;8694892;113.58;96.1;4886723.0;4261807.0;55.67;25/07/2021
2021-07-26;10;C Valenciana;3867040;573000.0;1009800.0;307250.0;5757090.0;5476746;108.75;95.1;3097327.0;2579421.0;51.22;25/07/2021
2021-07-26;11;Extremadura;899225;121900.0;228000.0;45550.0;1294675.0;1318615;124.48;101.8;737161.0;644942.0;60.88;25/07/2021
2021-07-26;12;Galicia;2395105;323400.0;595400.0;116000.0;3429905.0;3397700;125.9;99.1;1862443.0;1681335.0;62.3;25/07/2021
2021-07-26;17;La Rioja;265655;36300.0;61400.0;14150.0;377505.0;353712;111.89;93.7;205166.0;171283.0;54.18;23/07/2021
2021-07-26;13;Madrid;5172495;825900.0;1309400.0;341800.0;7649595.0;7382545;109.28;96.5;4457996.0;3464203.0;51.28;25/07/2021
2021-07-26;14;Murcia;1141475;185000.0;259900.0;88100.0;1674475.0;1628010;107.88;97.2;936251.0;753594.0;49.94;25/07/2021
2021-07-26;15;Navarra;527235;81200.0;145700.0;28900.0;783035.0;762801;116.07;97.4;432242.0;373026.0;56.76;25/07/2021
2021-07-26;16;País Vasco;1839060;251400.0;549600.0;97800.0;2737860.0;2633260;120.27;96.2;1465312.0;1310148.0;59.84;25/07/2021
2021-07-26;18;Ceuta;63990;11700.0;18100.0;4150.0;97940.0;88505;105.36;90.4;50396.0;43028.0;51.22;23/07/2021
2021-07-26;19;Melilla;63990;11400.0;15100.0;5250.0;95740.0;80380;95.37;84.0;48038.0;39267.0;46.59;22/07/2021
2021-07-26;0;Fuerzas Armadas;49368;58300.0;106100.0;2000.0;215768.0;164555;123.46;76.3;88887.0;76812.0;57.63;24/07/2021
2021-07-26;0;España;37620993;5701770.0;10189600.0;2417750.0;55930113.0;54259325;114.59;97.0;30827932.0;25944318.0;54.79;
2021-07-27;1;Andalucía;6728760;1011000.0;1805800.0;476000.0;10021560.0;9778509;115.28;97.6;5471416.0;4570198.0;53.88;26/07/2021
2021-07-27;2;Aragón;1166805;153300.0;285700.0;56900.0;1662705.0;1567476;117.74;94.3;902689.0;752056.0;56.49;26/07/2021
2021-07-27;3;Asturias;976685;126400.0;235900.0;43750.0;1382735.0;1368995;134.82;99.0;744123.0;671149.0;66.1;26/07/2021
2021-07-27;4;Baleares;901260;155000.0;256400.0;55550.0;1368210.0;1272589;104.72;93.0;731066.0;612332.0;50.39;26/07/2021
2021-07-27;5;Canarias;1689450;284700.0;503700.0;120900.0;2598750.0;2417751;107.72;93.0;1406411.0;1140650.0;50.82;26/07/2021
2021-07-27;6;Cantabria;514365;67300.0;130200.0;24950.0;736815.0;690610;118.59;93.7;382466.0;328759.0;56.45;26/07/2021
2021-07-27;7;Castilla y Leon;2288235;305000.0;514400.0;102850.0;3210485.0;2975385;124.43;92.7;1659299.0;1459069.0;61.02;26/07/2021
2021-07-27;8;Castilla La Mancha;1717425;240500.0;460900.0;89425.0;2508250.0;2359949;115.51;94.1;1348584.0;1084702.0;53.09;26/07/2021
2021-07-27;9;Cataluña;6336170;895800.0;1698100.0;394000.0;9324070.0;8734684;114.1;93.7;4906975.0;4284275.0;55.96;26/07/2021
2021-07-27;10;C Valenciana;4048390;573000.0;1009800.0;307250.0;5938440.0;5516303;109.53;92.9;3120679.0;2595918.0;51.54;26/07/2021
2021-07-27;11;Extremadura;937835;121900.0;228000.0;45550.0;1333285.0;1322260;124.82;99.2;738270.0;647608.0;61.13;26/07/2021
2021-07-27;12;Galicia;2492215;323400.0;595400.0;116000.0;3527015.0;3409327;126.33;96.7;1862603.0;1692901.0;62.73;26/07/2021
2021-07-27;17;La Rioja;277355;36300.0;61400.0;14150.0;389205.0;357247;113.0;91.8;208053.0;172592.0;54.59;26/07/2021
2021-07-27;13;Madrid;5424045;825900.0;1309400.0;341800.0;7901145.0;7467470;110.54;94.5;4479217.0;3532098.0;52.28;26/07/2021
2021-07-27;14;Murcia;1201145;185000.0;259900.0;88100.0;1734145.0;1636594;108.45;94.4;942023.0;756548.0;50.13;26/07/2021
2021-07-27;15;Navarra;550635;81200.0;145700.0;28900.0;806435.0;768787;116.98;95.3;435594.0;376247.0;57.25;26/07/2021
2021-07-27;16;País Vasco;1918620;251400.0;549600.0;97800.0;2817420.0;2634243;120.31;93.5;1466246.0;1310475.0;59.85;26/07/2021
2021-07-27;18;Ceuta;68670;11700.0;18100.0;4150.0;102620.0;89745;106.84;87.5;50651.0;44125.0;52.53;26/07/2021
2021-07-27;19;Melilla;68670;11400.0;15100.0;5250.0;100420.0;81406;96.59;81.1;48203.0;40201.0;47.7;26/07/2021
2021-07-27;0;Fuerzas Armadas;49368;38300.0;106100.0;2000.0;195768.0;164735;123.6;84.1;88930.0;76949.0;57.73;26/07/2021
2021-07-27;0;España;39356103;5702430.0;10189600.0;2417805.0;57665938.0;54617577;115.34;94.7;30996228.0;26151164.0;55.23;
2021-07-28;1;Andalucía;6728760;1011000.0;1805800.0;476000.0;10021560.0;9868322;116.33;98.5;5532550.0;4603487.0;54.27;27/07/2021
2021-07-28;2;Aragón;1166805;153300.0;285700.0;56900.0;1662705.0;1582951;118.9;95.2;908925.0;762078.0;57.24;27/07/2021
2021-07-28;3;Asturias;976685;126400.0;235900.0;43750.0;1382735.0;1377980;135.7;99.7;752608.0;671761.0;66.16;27/07/2021
2021-07-28;4;Baleares;901260;155000.0;256400.0;55550.0;1368210.0;1287439;105.95;94.1;737598.0;621947.0;51.18;27/07/2021
2021-07-28;5;Canarias;1689450;284700.0;503700.0;120900.0;2598750.0;2443804;108.88;94.0;1421276.0;1152868.0;51.36;27/07/2021
2021-07-28;6;Cantabria;514365;67300.0;130200.0;24950.0;736815.0;690623;118.59;93.7;382466.0;328772.0;56.46;26/07/2021
2021-07-28;7;Castilla y Leon;2288235;305000.0;514400.0;102850.0;3210485.0;2999224;125.42;93.4;1677809.0;1465388.0;61.28;27/07/2021
2021-07-28;8;Castilla La Mancha;1717425;240500.0;460900.0;89425.0;2508250.0;2377764;116.38;94.8;1354631.0;1096540.0;53.67;27/07/2021
2021-07-28;9;Cataluña;6336170;895800.0;1698100.0;394000.0;9324070.0;8797922;114.92;94.4;4945770.0;4309817.0;56.3;27/07/2021
2021-07-28;10;C Valenciana;4048390;573000.0;1009800.0;307250.0;5938440.0;5627530;111.74;94.8;3194745.0;2633534.0;52.29;27/07/2021
2021-07-28;11;Extremadura;937835;121900.0;228000.0;45550.0;1333285.0;1333314;125.87;100.0;743962.0;653822.0;61.72;27/07/2021
2021-07-28;12;Galicia;2492215;323400.0;595400.0;116000.0;3527015.0;3442249;127.55;97.6;1894260.0;1696002.0;62.84;27/07/2021
2021-07-28;17;La Rioja;277355;36300.0;61400.0;14150.0;389205.0;360076;113.9;92.5;210088.0;173846.0;54.99;27/07/2021
2021-07-28;13;Madrid;5424045;825900.0;1309400.0;341800.0;7901145.0;7549034;111.74;95.5;4505559.0;3592539.0;53.18;27/07/2021
2021-07-28;14;Murcia;1201145;185000.0;259900.0;88100.0;1734145.0;1650953;109.4;95.2;953998.0;758967.0;50.29;27/07/2021
2021-07-28;15;Navarra;550635;81200.0;145700.0;28900.0;806435.0;772163;117.49;95.8;438358.0;377159.0;57.39;27/07/2021
2021-07-28;16;País Vasco;1918620;251400.0;549600.0;97800.0;2817420.0;2682155;122.5;95.2;1469465.0;1355860.0;61.93;27/07/2021
2021-07-28;18;Ceuta;68670;11700.0;18100.0;4150.0;102620.0;90859;108.17;88.5;50836.0;45136.0;53.73;27/07/2021
2021-07-28;19;Melilla;68670;11400.0;15100.0;5250.0;100420.0;82306;97.65;82.0;48343.0;41080.0;48.74;27/07/2021
2021-07-28;0;Fuerzas Armadas;49368;38300.0;106100.0;2000.0;195768.0;165017;123.81;84.3;89055.0;77107.0;57.85;27/07/2021
2021-07-28;0;España;39356103;5702430.0;10189600.0;2417805.0;57665938.0;55185352;116.54;95.7;31315140.0;26420097.0;55.8;
2021-07-29;1;Andalucía;6728760;1011000.0;1805800.0;476000.0;10021560.0;9965811;117.48;99.4;5605215.0;4632313.0;54.61;28/07/2021
2021-07-29;2;Aragón;1166805;153300.0;285700.0;56900.0;1662705.0;1603923;120.48;96.5;917638.0;775432.0;58.25;28/07/2021
2021-07-29;3;Asturias;976685;126400.0;235900.0;43750.0;1382735.0;1388420;136.73;100.4;760965.0;675107.0;66.49;28/07/2021
2021-07-29;4;Baleares;901260;155000.0;256400.0;55550.0;1368210.0;1298820;106.88;94.9;743201.0;628342.0;51.71;28/07/2021
2021-07-29;5;Canarias;1689450;284700.0;503700.0;120900.0;2598750.0;2470388;110.07;95.1;1435013.0;1166737.0;51.98;28/07/2021
2021-07-29;6;Cantabria;514365;67300.0;130200.0;24950.0;736815.0;696260;119.56;94.5;385486.0;331616.0;56.94;28/07/2021
2021-07-29;7;Castilla y Leon;2288235;305000.0;514400.0;102850.0;3210485.0;3024379;126.47;94.2;1692268.0;1477016.0;61.77;28/07/2021
2021-07-29;8;Castilla La Mancha;1717425;240500.0;460900.0;89425.0;2508250.0;2401330;117.53;95.7;1366412.0;1108531.0;54.26;28/07/2021
2021-07-29;9;Cataluña;6336170;895800.0;1698100.0;394000.0;9324070.0;8866101;115.81;95.1;4981294.0;4346522.0;56.78;28/07/2021
2021-07-29;10;C Valenciana;4048390;573000.0;1009800.0;307250.0;5938440.0;5696891;113.12;95.9;3241938.0;2656163.0;52.74;28/07/2021
2021-07-29;11;Extremadura;937835;121900.0;228000.0;45550.0;1333285.0;1345639;127.03;100.9;751210.0;659731.0;62.28;28/07/2021
2021-07-29;12;Galicia;2492215;323400.0;595400.0;116000.0;3527015.0;3473233;128.7;98.5;1896529.0;1726802.0;63.99;28/07/2021
2021-07-29;17;La Rioja;277355;36300.0;61400.0;14150.0;389205.0;363396;114.95;93.4;211740.0;175889.0;55.64;28/07/2021
2021-07-29;13;Madrid;5424045;825900.0;1309400.0;341800.0;7901145.0;7629346;112.93;96.6;4528152.0;3655006.0;54.1;28/07/2021
2021-07-29;14;Murcia;1201145;185000.0;259900.0;88100.0;1734145.0;1665451;110.36;96.0;962897.0;764722.0;50.67;28/07/2021
2021-07-29;15;Navarra;550635;81200.0;145700.0;28900.0;806435.0;778052;118.39;96.5;440402.0;381223.0;58.01;28/07/2021
2021-07-29;16;País Vasco;1918620;251400.0;549600.0;97800.0;2817420.0;2701837;123.4;95.9;1480354.0;1366478.0;62.41;28/07/2021
2021-07-29;18;Ceuta;68670;11700.0;18100.0;4150.0;102620.0;91576;109.02;89.2;51144.0;45671.0;54.37;28/07/2021
2021-07-29;19;Melilla;68670;11400.0;15100.0;5250.0;100420.0;83183;98.69;82.8;48419.0;41929.0;49.75;28/07/2021
2021-07-29;0;Fuerzas Armadas;49368;38300.0;106100.0;2000.0;195768.0;165435;124.12;84.5;89326.0;77267.0;57.97;28/07/2021
2021-07-29;0;España;39356103;5702430.0;10189600.0;2417805.0;57665938.0;55713142;117.66;96.6;31592444.0;26694887.0;56.38;
2021-07-30;1;Andalucía;6728760;1102600.0;1805800.0;476000.0;10113160.0;10061676;118.61;99.5;5669482.0;4668302.0;55.03;29/07/2021
2021-07-30;2;Aragón;1166805;159500.0;285700.0;56900.0;1668905.0;1626247;122.15;97.4;925543.0;790976.0;59.41;29/07/2021
2021-07-30;3;Asturias;976685;133000.0;235900.0;43750.0;1389335.0;1396906;137.57;100.5;767916.0;677139.0;66.69;29/07/2021
2021-07-30;4;Baleares;912960;181400.0;256400.0;55550.0;1406310.0;1310456;107.84;93.2;749962.0;634074.0;52.18;29/07/2021
2021-07-30;5;Canarias;1689450;300900.0;503700.0;120900.0;2614950.0;2496717;111.24;95.5;1451087.0;1177657.0;52.47;29/07/2021
2021-07-30;6;Cantabria;514365;71100.0;130200.0;24950.0;740615.0;700609;120.31;94.6;386495.0;334956.0;57.52;29/07/2021
2021-07-30;7;Castilla y Leon;2288235;320600.0;514400.0;102850.0;3226085.0;3044350;127.31;94.4;1704546.0;1485543.0;62.12;29/07/2021
2021-07-30;8;Castilla La Mancha;1717425;253800.0;460900.0;89425.0;2521550.0;2424586;118.67;96.2;1376915.0;1121423.0;54.89;29/07/2021
2021-07-30;9;Cataluña;6336170;967400.0;1698100.0;394000.0;9395670.0;8938127;116.75;95.1;5015902.0;4389893.0;57.34;29/07/2021
2021-07-30;10;C Valenciana;4048390;622400.0;1009800.0;307250.0;5987840.0;5727125;113.72;95.6;3265803.0;2663300.0;52.88;29/07/2021
2021-07-30;11;Extremadura;937835;128800.0;228000.0;45550.0;1340185.0;1362253;128.6;101.6;760628.0;668031.0;63.06;29/07/2021
2021-07-30;12;Galicia;2492215;341000.0;595400.0;116000.0;3544615.0;3499477;129.67;98.7;1921556.0;1729486.0;64.09;29/07/2021
2021-07-30;17;La Rioja;277355;38400.0;61400.0;14150.0;391305.0;363407;114.95;92.9;211746.0;175900.0;55.64;29/07/2021
2021-07-30;13;Madrid;5424045;904800.0;1309400.0;341800.0;7980045.0;7702194;114.01;96.5;4544846.0;3714716.0;54.99;29/07/2021
2021-07-30;14;Murcia;1201145;207600.0;259900.0;88100.0;1756745.0;1684081;111.59;95.9;971330.0;775081.0;51.36;29/07/2021
2021-07-30;15;Navarra;550635;85600.0;145700.0;28900.0;810835.0;783709;119.25;96.7;442485.0;385183.0;58.61;29/07/2021
2021-07-30;16;País Vasco;1918620;265800.0;549600.0;97800.0;2831820.0;2718179;124.15;96.0;1492648.0;1372881.0;62.7;29/07/2021
2021-07-30;18;Ceuta;68670;13700.0;18100.0;4150.0;104620.0;92240;109.81;88.2;51465.0;46259.0;55.07;29/07/2021
2021-07-30;19;Melilla;68670;13400.0;15100.0;5250.0;102420.0;84383;100.12;82.4;48618.0;42981.0;51.0;29/07/2021
2021-07-30;0;Fuerzas Armadas;49368;58300.0;106100.0;2000.0;215768.0;165876;124.45;76.9;89529.0;77506.0;58.15;29/07/2021
2021-07-30;0;España;39367803;6174030.0;10189600.0;2417805.0;58149238.0;56186601;118.66;96.6;31851618.0;26933847.0;56.88;
2021-08-02;1;Andalucía;6728760;1102600.0;1805800.0;476000.0;10113160.0;10166500;119.85;100.5;5747017.0;4699417.0;55.4;01/08/2021
2021-08-02;2;Aragón;1166805;159500.0;285700.0;56900.0;1668905.0;1641266;123.28;98.3;931508.0;800853.0;60.15;31/07/2021
2021-08-02;3;Asturias;976685;133000.0;235900.0;43750.0;1389335.0;1412150;139.07;101.6;776766.0;684560.0;67.42;01/08/2021
2021-08-02;4;Baleares;912960;181400.0;256400.0;55550.0;1406310.0;1334500;109.82;94.9;759117.0;649995.0;53.49;01/08/2021
2021-08-02;5;Canarias;1689450;300900.0;503700.0;120900.0;2614950.0;2541466;113.23;97.2;1472994.0;1201699.0;53.54;01/08/2021
2021-08-02;6;Cantabria;514365;71100.0;130200.0;24950.0;740615.0;709797;121.88;95.8;393239.0;337445.0;57.95;01/08/2021
2021-08-02;7;Castilla y Leon;2288235;320600.0;514400.0;102850.0;3226085.0;3067171;128.26;95.1;1722198.0;1491966.0;62.39;01/08/2021
2021-08-02;8;Castilla La Mancha;1717425;253800.0;460900.0;89425.0;2521550.0;2453491;120.09;97.3;1389387.0;1138087.0;55.7;01/08/2021
2021-08-02;9;Cataluña;6336170;967400.0;1698100.0;394000.0;9395670.0;9047315;118.18;96.3;5063727.0;4463604.0;58.31;01/08/2021
2021-08-02;10;C Valenciana;4048390;622400.0;1009800.0;307250.0;5987840.0;5740113;113.98;95.9;3274054.0;2668721.0;52.99;01/08/2021
2021-08-02;11;Extremadura;937835;128800.0;228000.0;45550.0;1340185.0;1371765;129.5;102.4;764253.0;674541.0;63.68;01/08/2021
2021-08-02;12;Galicia;2492215;341000.0;595400.0;116000.0;3544615.0;3521465;130.49;99.3;1926542.0;1746825.0;64.73;01/08/2021
2021-08-02;17;La Rioja;277355;38400.0;61400.0;14150.0;391305.0;366102;115.8;93.6;212127.0;178307.0;56.4;30/07/2021
2021-08-02;13;Madrid;5424045;904800.0;1309400.0;341800.0;7980045.0;7828086;115.88;98.1;4597748.0;3796573.0;56.2;01/08/2021
2021-08-02;14;Murcia;1201145;207600.0;259900.0;88100.0;1756745.0;1704350;112.94;97.0;986887.0;780111.0;51.69;01/08/2021
2021-08-02;15;Navarra;550635;85600.0;145700.0;28900.0;810835.0;797534;121.35;98.4;447128.0;395389.0;60.16;01/08/2021
2021-08-02;16;País Vasco;1918620;265800.0;549600.0;97800.0;2831820.0;2744493;125.35;96.9;1511261.0;1383558.0;63.19;01/08/2021
2021-08-02;18;Ceuta;68670;13700.0;18100.0;4150.0;104620.0;92815;110.5;88.7;51854.0;46511.0;55.37;30/07/2021
2021-08-02;19;Melilla;68670;13400.0;15100.0;5250.0;102420.0;85068;100.93;83.1;48701.0;43592.0;51.72;30/07/2021
2021-08-02;0;Fuerzas Armadas;49368;58300.0;106100.0;2000.0;215768.0;166374;124.83;77.1;89815.0;77718.0;58.31;30/07/2021
2021-08-02;0;España;39367803;6174030.0;10189600.0;2417805.0;58149238.0;56795869;119.95;97.7;32169472.0;27262062.0;57.57;
2021-08-03;1;Andalucía;7031790;1193300.0;1805800.0;525450.0;10556340.0;10242631;120.75;97.0;5799016.0;4725762.0;55.71;02/08/2021
2021-08-03;2;Aragón;1213605;168100.0;285700.0;64700.0;1732105.0;1647228;123.73;95.1;932805.0;805709.0;60.52;02/08/2021
2021-08-03;3;Asturias;1011785;139600.0;235900.0;49700.0;1436985.0;1415818;139.43;98.5;777694.0;687458.0;67.7;02/08/2021
2021-08-03;4;Baleares;952740;279300.0;256400.0;62400.0;1550840.0;1345722;110.74;86.8;765878.0;655147.0;53.91;02/08/2021
2021-08-03;5;Canarias;1776030;336900.0;503700.0;133650.0;2750280.0;2565230;114.29;93.3;1487018.0;1212024.0;54.0;02/08/2021
2021-08-03;6;Cantabria;535425;74900.0;130200.0;24950.0;765475.0;712797;122.4;93.1;394651.0;339040.0;58.22;02/08/2021
2021-08-03;7;Castilla y Leon;2371305;336200.0;514400.0;112850.0;3334755.0;3084849;129.0;92.5;1733514.0;1499115.0;62.69;02/08/2021
2021-08-03;8;Castilla La Mancha;1789965;267100.0;460900.0;101375.0;2619340.0;2465218;120.66;94.1;1394987.0;1144362.0;56.01;02/08/2021
2021-08-03;9;Cataluña;6608780;966900.0;1698100.0;439500.0;9713280.0;9089329;118.73;93.6;5085670.0;4485211.0;58.59;02/08/2021
2021-08-03;10;C Valenciana;4226230;670900.0;1009800.0;307250.0;6214180.0;5789802;114.96;93.2;3298341.0;2694406.0;53.5;02/08/2021
2021-08-03;11;Extremadura;975275;135700.0;228000.0;51750.0;1390725.0;1377708;130.06;99.1;765196.0;679793.0;64.17;02/08/2021
2021-08-03;12;Galicia;2586985;358600.0;595400.0;131800.0;3672785.0;3523521;130.56;95.9;1927716.0;1748125.0;64.78;02/08/2021
2021-08-03;17;La Rioja;289055;40500.0;61400.0;15200.0;406155.0;369960;117.03;91.1;214959.0;179883.0;56.9;02/08/2021
2021-08-03;13;Madrid;5672085;983300.0;1309400.0;381450.0;8346235.0;7886335;116.74;94.5;4615939.0;3839926.0;56.84;02/08/2021
2021-08-03;14;Murcia;1259645;229800.0;259900.0;88100.0;1837445.0;1718079;113.84;93.5;998561.0;782193.0;51.83;02/08/2021
2021-08-03;15;Navarra;574035;89900.0;145700.0;32750.0;842385.0;803355;122.24;95.4;450740.0;398011.0;60.56;02/08/2021
2021-08-03;16;País Vasco;1997010;280200.0;549600.0;110850.0;2937660.0;2755034;125.83;93.8;1516168.0;1390465.0;63.51;02/08/2021
2021-08-03;18;Ceuta;72180;15600.0;18100.0;4150.0;110030.0;93066;110.79;84.6;51999.0;46642.0;55.53;02/08/2021
2021-08-03;19;Melilla;72180;15400.0;15100.0;5750.0;108430.0;85109;100.98;78.5;48723.0;43626.0;51.76;30/07/2021
2021-08-03;0;Fuerzas Armadas;49368;58300.0;103900.0;2000.0;213568.0;166893;125.22;78.1;90076.0;77978.0;58.51;02/08/2021
2021-08-03;0;España;41065473;6644680.0;10187400.0;2648335.0;60545888.0;57141754;120.68;94.4;32352818.0;27437503.0;57.94;
2021-08-04;1;Andalucía;7031790;1193300.0;1805800.0;525450.0;10556340.0;10331570;121.8;97.9;5858116.0;4757858.0;56.09;03/08/2021
2021-08-04;2;Aragón;1213605;168100.0;285700.0;64700.0;1732105.0;1658563;124.58;95.8;937789.0;812804.0;61.05;03/08/2021
2021-08-04;3;Asturias;1011785;139600.0;235900.0;49700.0;1436985.0;1422913;140.13;99.0;781685.0;690885.0;68.04;03/08/2021
2021-08-04;4;Baleares;952740;279300.0;256400.0;62400.0;1550840.0;1355332;111.53;87.4;771928.0;659777.0;54.29;03/08/2021
2021-08-04;5;Canarias;1776030;336900.0;503700.0;133650.0;2750280.0;2585991;115.22;94.0;1498408.0;1221821.0;54.44;03/08/2021
2021-08-04;6;Cantabria;535425;74900.0;130200.0;24950.0;765475.0;718041;123.3;93.8;397546.0;348175.0;59.79;03/08/2021
2021-08-04;7;Castilla y Leon;2371305;336200.0;514400.0;112850.0;3334755.0;3108775;130.0;93.2;1746759.0;1511019.0;63.19;03/08/2021
2021-08-04;8;Castilla La Mancha;1789965;267100.0;460900.0;101375.0;2619340.0;2480590;121.41;94.7;1402876.0;1151924.0;56.38;03/08/2021
2021-08-04;9;Cataluña;6608780;966900.0;1698100.0;439500.0;9713280.0;9147244;119.49;94.2;5132622.0;4498644.0;58.76;03/08/2021
2021-08-04;10;C Valenciana;4226230;670900.0;1009800.0;307250.0;6214180.0;5907933;117.31;95.1;3357472.0;2889063.0;57.37;03/08/2021
2021-08-04;11;Extremadura;975275;135700.0;228000.0;51750.0;1390725.0;1389278;131.15;99.9;769796.0;687401.0;64.89;03/08/2021
2021-08-04;12;Galicia;2586985;358600.0;595400.0;131800.0;3672785.0;3555201;131.74;96.8;1959025.0;1751554.0;64.9;03/08/2021
2021-08-04;17;La Rioja;289055;40500.0;61400.0;15200.0;406155.0;378217;119.64;93.1;218438.0;185520.0;58.68;03/08/2021
2021-08-04;13;Madrid;5672085;983300.0;1309400.0;381450.0;8346235.0;7947189;117.64;95.2;4632418.0;3887388.0;57.54;03/08/2021
2021-08-04;14;Murcia;1259645;229800.0;259900.0;88100.0;1837445.0;1734717;114.95;94.4;1009411.0;788025.0;52.22;03/08/2021
2021-08-04;15;Navarra;574035;89900.0;145700.0;32750.0;842385.0;808295;122.99;96.0;452474.0;401544.0;61.1;03/08/2021
2021-08-04;16;País Vasco;1997010;280200.0;549600.0;110850.0;2937660.0;2771713;126.59;94.4;1528988.0;1395911.0;63.76;03/08/2021
2021-08-04;18;Ceuta;72180;15600.0;18100.0;4150.0;110030.0;94114;112.04;85.5;52349.0;47456.0;56.5;03/08/2021
2021-08-04;19;Melilla;72180;15400.0;15100.0;5750.0;108430.0;85996;102.03;79.3;49106.0;44280.0;52.54;03/08/2021
2021-08-04;0;Fuerzas Armadas;49368;58300.0;103900.0;2000.0;213568.0;167200;125.45;78.3;90304.0;78065.0;58.57;03/08/2021
2021-08-04;0;España;41065473;6644680.0;10187400.0;2648335.0;60545888.0;57653031;121.76;95.2;32650750.0;27811786.0;58.73;
2021-08-05;1;Andalucía;7031790;1193300.0;1805800.0;525450.0;10556340.0;10423242;122.88;98.7;5907554.0;4803766.0;56.63;04/08/2021
2021-08-05;2;Aragón;1213605;170500.0;285700.0;64700.0;1734505.0;1677753;126.02;96.7;944063.0;826415.0;62.08;04/08/2021
2021-08-05;3;Asturias;1011785;139600.0;235900.0;49700.0;1436985.0;1430165;140.84;99.5;786029.0;692422.0;68.19;04/08/2021
2021-08-05;4;Baleares;952740;207700.0;256400.0;62400.0;1479240.0;1362438;112.12;92.1;776139.0;663285.0;54.58;04/08/2021
2021-08-05;5;Canarias;1776030;336900.0;503700.0;133650.0;2750280.0;2605695;116.09;94.7;1508002.0;1232351.0;54.91;04/08/2021
2021-08-05;6;Cantabria;535425;74900.0;130200.0;24950.0;765475.0;723057;124.16;94.5;400551.0;350342.0;60.16;04/08/2021
